,Balance,DAU,Vol,Txs,Rank
275,0.9926062846580407,0.7617349970291147,0.0,0.2970583853399328,0.0
276,0.9926062846580407,0.7528223410576352,0.0,0.2864804913175189,0.0
277,0.9926062846580407,0.696969696969697,0.0,0.2673856544554619,0.0
287,0.9926062846580407,0.7094474153297683,0.0,0.27008392789153934,0.0
272,0.9926062846580407,0.7596553773024362,0.0,0.30987932261749074,0.0
203,0.026639009096731694,0.8104196816208393,0.006530500150345798,0.34122547985657037,0.0
66,0.48075543868037296,0.5,0.0,0.8712871287128713,0.0
212,0.027805335139126038,0.8263386396526773,0.008931171694898267,0.46836110525205654,0.0
3,0.6394899681230077,1.0,0.7213375796178344,1.0,0.0
211,0.987985212569316,0.9037433155080214,0.00297914597815293,0.4169577380853846,0.0
212,0.987985212569316,0.9040404040404041,0.00297914597815293,0.41314208147792547,0.0
213,0.987985212569316,0.9079025549613785,0.0,0.407969011240047,0.0
214,0.987985212569316,0.8556149732620322,0.0,0.3852406098429042,0.0
215,0.987985212569316,0.8663101604278075,0.0,0.39818570080617127,0.0
216,0.0,0.8704693998811647,0.0,0.3659140194341903,0.0
217,0.0,0.8707664884135473,0.0,0.3681322319521925,0.0
218,0.0,0.8805704099821747,0.0,0.3807710771573772,0.0
219,0.0,0.8615567439096852,0.0,0.38150772235925107,0.0
220,0.0,0.8389780154486037,0.0,0.337110364349683,0.0
221,0.0,0.8440285204991088,0.0,0.35524507937558975,0.0
222,0.0,0.8437314319667262,0.0,0.36204042444006684,0.0
223,0.0,0.8737373737373738,0.0,0.3683805393236107,0.0
224,0.0,0.8389780154486037,0.0,0.35441738813752915,0.0
181,0.987985212569316,0.9298871063576947,0.0,0.5516893178168816,0.0
180,0.987985212569316,0.88116458704694,0.0,0.5406396397887732,0.0
235,0.006455301280512878,0.8234442836468885,0.003108329157061241,0.41125290023201855,0.0
0,0.0,0.0,0.0,0.0,0.0
172,0.2707133650655111,0.4611193660227836,0.886074747130502,0.5667276614596375,0.0
148,0.09621044885945548,1.0,0.8819136006452225,1.0,0.0
149,0.02924944812362031,0.7960088691796009,0.7108735710725147,0.9087902523933855,0.0
150,0.057947019867549666,0.7649667405764967,0.528588351265521,0.8525674499564839,0.0
151,0.05739514348785872,0.7605321507760532,0.6441235444682792,0.8259355961705831,0.0
171,0.2842814082591619,0.45071817731550273,0.8978265680828071,0.4251940597492151,0.0
173,0.15512366415312637,0.4125804853888064,0.6191855629999595,0.4381069784463663,0.0
152,0.04139072847682119,0.8758314855875832,0.708344768487143,0.7954743255004352,0.0
170,0.1931210863365573,0.4479115073468714,0.1872887549363778,0.39978427104801895,0.0
169,0.18081353455187602,0.47086016179626883,0.18460405107152578,0.45096981720823626,0.0
168,0.16043457521845472,0.43618953277199934,0.27866300111405823,0.36136140377910897,0.0
38,0.2530010114696845,0.0,0.0,0.0,0.0
6,0.0,1.0,0.0,0.9999999999999999,0.0
12,0.06647008846019291,0.0,0.0001,0.0,0.0
28,0.2375993530954776,0.34375,0.02388591800356505,0.35135135135135137,0.0
146,0.2577262693156733,0.7849223946784922,0.8949020684092909,0.7855526544821584,0.0
17,0.755399088811313,0.625,0.027450980392156855,0.5405405405405406,0.0
174,0.2733622238234906,0.3820373122007595,0.4547564041376975,0.5695205809272492,0.0
190,0.3065622684785808,0.5169225689285125,0.17661187120373267,0.5680297397769517,0.0
189,0.2887154557356419,0.5151064883605746,0.17657446437287888,0.5371342720110946,0.0
188,0.2707275735032933,0.5081723625557207,0.12227929800073714,0.544700194541287,0.0
186,0.242705489531426,0.47185075119696224,0.2214350136083468,0.5468151087312441,0.0
185,0.22358702160697433,0.4850586098728744,0.2421948882309692,0.536664291079993,0.0
184,0.20768777972861885,0.4774640911342249,0.1711662580881239,0.5789856886954177,0.0
183,0.19890899495600461,0.5012382367508668,0.21688305714962655,0.6149854575572549,0.0
182,0.18038525164158203,0.4850586098728744,0.2124224622927602,0.5555559835891904,0.0
181,0.3573726568763765,0.4972758791480931,0.17756265644168023,0.581304774929214,0.0
180,0.3449646311388063,0.5137857024929834,0.20611165497731473,0.6146002272858602,0.0
179,0.3176945794809861,0.4801056628694073,0.16270228371757356,0.487216133443766,0.0
178,0.3054875016491937,0.4155522535908866,0.5096719909734801,0.45595854922279794,0.0
177,0.33451635492677584,0.39508007264322276,0.30252479136017607,0.5194868732785022,0.0
176,0.2769803010159033,0.4447746409113423,0.4567849949049316,0.5611071517999885,0.0
175,0.16051678117990928,0.4692091794617798,0.3626389772388602,0.6071961014696535,0.0
0,0.0,0.0,0.0,0.0,0.0
33,0.16791237113402063,0.27605633802816903,0.009171857823378525,0.181073703366697,0.0
167,0.1390265190342322,0.4320620769357768,0.1603873372106996,0.37937862357224034,0.0
165,0.0,0.4441142479775467,0.4509068440922663,0.3835853381358707,0.0
248,0.0002078903561803816,0.8610709117221418,0.0006317530319735392,0.3647964564437882,0.0
46,0.7135549872122763,1.0,0.39333393741693856,0.8170731707317074,0.0
45,0.49104859335038364,0.857142857142857,0.4838256614715478,1.0,0.0
44,0.391304347826087,1.0,0.37882082880270646,0.5799457994579946,0.0
35,0.22250639386189258,0.5918367346938775,0.0877431436510813,0.15447154471544716,0.0
34,0.4066496163682865,0.6530612244897958,0.27798417300954464,0.34010840108401086,0.0
53,0.4757033248081842,0.6326530612244898,0.2770780476017883,0.36720867208672087,0.0
33,0.4322250639386189,0.6122448979591837,0.2010390238008941,0.2899728997289973,0.0
174,0.987985212569316,0.827688651218063,0.0,0.5399609329735635,0.0
175,0.987985212569316,0.8291740938799763,0.0,0.53827244284792,0.0
176,0.987985212569316,0.8639334521687463,0.0,0.5701716631627738,0.0
177,0.987985212569316,0.9025549613784909,0.0,0.5660000993229486,0.0
178,0.987985212569316,0.9096850861556744,0.00099304865938431,0.5743349500902183,0.0
179,0.987985212569316,0.8844325609031491,0.0,0.5657104073896273,0.0
173,0.987985212569316,0.7733214497920381,0.0,0.5149729344965154,0.0
54,0.4603580562659847,0.7551020408163265,0.5138033103781564,0.3875338753387534,0.0
13,1.0,0.3125,0.0,0.3523131672597865,0.0
14,1.0,0.375,0.0,0.36061684460260973,0.0
163,0.0,0.44180287270926205,0.12964846065120464,0.3907814396055242,0.0
162,0.0,0.4492322932144626,0.14085883300192184,0.4285802338347747,0.0
161,0.0,0.4337130592702658,0.150528685472368,0.38022998247202267,0.0
76,0.11334775134475683,0.13333333333333336,0.0015717092337917485,0.02729044834307992,0.0
5,0.5561736770691994,0.9999999999999999,1.0,1.0,0.0
45,0.04312450976610217,0.7619047619047619,0.002123799209552877,0.10971089696071164,0.0
48,0.03272833648368887,0.4285714285714285,0.0005344660262450949,0.05114899925871015,0.0
72,0.4987212276214834,0.6734693877551019,0.3255104506463695,0.2899728997289973,0.0
49,0.030259486427753987,0.5714285714285714,0.004388247373380779,0.09710896960711637,0.0
65,0.46291560102301793,0.7346938775510203,0.3770689863477107,0.3821138211382114,0.0
64,0.1687979539641944,0.8163265306122449,0.31226591760299643,0.41192411924119243,0.0
61,0.39897698209718674,0.8163265306122449,0.43841367645282125,0.45257452574525747,0.0
60,0.015345268542199489,0.857142857142857,0.5050289960130483,0.516260162601626,0.0
58,1.0,0.857142857142857,0.7175456083121906,0.8265582655826559,0.0
74,0.017529478326839744,0.8095238095238094,0.01087216416545943,0.13417346182357304,0.0
166,0.0,0.4465907214792802,0.2679559237552383,0.40797426661787084,0.0
275,0.7374372037794444,0.6123493478619779,0.22004614074880186,0.3240017720592484,0.0
5,0.12135056830844664,0.963855421686747,1.0,1.0,0.0
120,0.962294938395092,0.5925925925925926,0.006395919168138116,0.2389937106918239,0.0
215,0.15806679088259165,0.4797783103654883,0.02561534708670198,0.23591942297537324,0.0
216,0.16637993659516653,0.48112642300778913,0.034028338444382494,0.23726357352023428,0.0
217,0.1690364957735177,0.4826243259436788,0.0657842347365487,0.24356127886323267,0.0
218,0.17230400277206176,0.4868184541641702,0.036887315305268994,0.23415822572128078,0.0
219,0.1631033109724405,0.5082384661473937,0.03400564538611654,0.5440509337045749,0.0
220,0.1703571765092083,0.4836728579988017,0.028024630610538042,0.5386863328692814,0.0
221,0.1697583868545914,0.4661473936488915,0.03076874825759688,0.434877706303106,0.0
222,0.13527630951042108,0.43334331935290593,0.031353930861444106,0.31440821371993666,0.0
223,0.1565622178925644,0.43154583582983824,0.05059245887928627,0.21335989630838656,0.0
224,0.1667431617917489,0.4254044337926903,0.02497398940618902,0.2139209591474245,0.0
225,0.15789657656452796,0.439035350509287,0.019175508781711738,0.21162270174259518,0.0
226,0.16991948254847308,0.4953565008987418,0.04267196821856703,0.30874057894484186,0.0
227,0.14976276379419873,0.4733373277411624,0.0346672010036242,0.2767689981277904,0.0
228,0.15724763447691015,0.43828639904134215,0.030741692221912472,0.2045989150784888,0.0
229,0.16148171563874444,0.43693828639904136,0.020510342904934482,0.20543900916902694,0.0
230,0.15832667167177816,0.4366387058118634,0.03484788123780318,0.1999003888435505,0.0
231,0.16498022778323207,0.432893948472139,0.04923321717312516,0.20899440737362585,0.0
244,0.1607704629525497,0.4300479328939485,0.020981349316977958,0.1999093898516634,0.0
243,0.17138758104177243,0.43034751348112643,0.012598954558126563,0.19515685756804763,0.0
242,0.1689817840284258,0.43708807669263033,0.023368594926122113,0.2063481109884307,0.0
241,0.16224160098724305,0.46449970041941285,0.03120121271257318,0.24743771302385867,0.0
240,0.15868533755626954,0.4647992810065908,0.02500142180094788,0.28537696221976866,0.0
239,0.15217463989033336,0.42899940083882565,0.027598954558126557,0.1995283471748836,0.0
214,0.16498934640741406,0.47843019772318757,0.03686873431837193,0.22945069847822958,0.0
238,0.14337972686681033,0.4173157579388856,0.01811608586562585,0.19514785655993472,0.0
237,0.13835536494253747,0.41566806470940687,0.02126972400334541,0.1898852671499208,0.0
236,0.13232035550476146,0.42480527261833434,0.026276637858935022,0.3025688877154242,0.0
235,0.16729331878406187,0.43753744757339724,0.026838806802341787,0.4433926599779176,0.0
234,0.158972574218002,0.43064709406830437,0.050548620016727074,0.5432108396140368,0.0
233,0.16742401906400364,0.4592570401437987,0.029802982994145515,0.5332587249771974,0.0
232,0.15768684820834233,0.44248052726183346,0.0294468636743797,0.20815131294705008,0.0
21,0.7519012457449694,1.0,0.06992508027113807,0.9278350515463918,0.0
213,0.14911230193588393,0.4772318753744757,0.024822456091441316,0.23448826268542078,0.0
212,0.17160946756353404,0.5344517675254643,0.049733802620574294,0.2853019538188277,0.0
37,0.8312662567568515,0.6153846153846153,0.4811964023422728,0.6515151515151516,0.0
194,0.14644814390404778,0.6713600958657878,0.044871466406467775,0.3992367145120254,0.0
193,0.16567476299175984,0.6944278010784901,0.05164711458042931,0.46229777735106337,0.0
192,0.17045900114590712,0.6840922708208508,0.058342709785335914,0.4020120253468389,0.0
191,0.1637157785633304,0.7035650089874176,0.035828965709506555,0.4007428832029188,0.0
190,0.15107584567640436,0.6843918514080287,0.040277850571508234,0.40675555662234175,0.0
189,0.15792545220777093,0.6896345116836429,0.035481335377753005,0.40962087753828436,0.0
195,0.15862150718699564,0.6479928100659077,0.03666682464454976,0.3764971676827805,0.0
188,0.16035404578157247,0.700718993409227,0.050205143574017265,0.4224473140991791,0.0
186,0.16192700845296465,0.7570401437986818,0.0533536938946195,0.4934982718064424,0.0
185,0.16334343474256605,0.7724685440383463,0.03613737106216895,0.4362038548317412,0.0
17,0.0,1.0000000000000002,1.0,1.0,0.0
183,0.16915351811718649,0.7592869982025164,0.055640800111513775,0.44434376650184826,0.0
182,0.16153490761313935,0.767974835230677,0.05421056593253417,0.45960347558926606,0.0
4,0.3533263596180865,0.37037037037037035,0.4560456883825282,0.39999999999999997,0.0
187,0.15964887217816578,0.7266327142001198,0.04783008084750488,0.45780627430272197,0.0
245,0.17111098277491896,0.4379868184541642,0.03289148313353775,0.20271170371081562,0.0
18,1.0,0.4074074074074074,0.8616963878221009,0.82,0.0
197,0.1703055043055104,0.6261234272019173,0.056485071090047405,0.36543792904805344,0.0
211,0.1536837721924516,0.5043439185140802,0.020399219403401177,0.24119101339350008,0.0
210,0.14833265956832434,0.5037447573397243,0.0266934764427098,0.25039004368489276,0.0
209,0.14234020371006426,0.4997004194128221,0.03788239475885142,0.24857484038212282,0.0
208,0.13376261789621183,0.5140802875973637,0.027882994145525523,0.32900184820699924,0.0
207,0.17238151107760863,0.5405931695626123,0.02698753833286868,0.487422591330229,0.0
206,0.16875837773596722,0.5497303774715399,0.05653349595762476,0.6139497623733858,0.0
196,0.16841035024635487,0.6274715398442181,0.03664381098410929,0.3655909461859729,0.0
205,0.16847418061562872,0.5741461953265428,0.07330892110398664,0.6521440401324948,0.0
203,0.17185719018714457,0.5745955662073098,0.03369761639252857,0.3338713935960828,0.0
